item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M04NBT1.3_H10,4,M04NBT1.3,"H -  Here are the numbers 30, 36, and 40 on this number line. (Point to student materials.) Is 36 closer to 30, 40, or the same distance from both?","Is 36 closer to 30, 40, or the same distance from both?",30,40,same,b,NA,NumberLine_30-40b.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.2,NA,NA,NA
M04NBT1.3_H11,4,M04NBT1.3,"H -  Round the number 39 to the nearest ten. (Point to student materials.) Is 39 closer to 20, 30, or 40?","Is 39 closer to 20, 30, or 40?",20,30,40,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.18,NA
M04NBT1.3_H12,4,M04NBT1.3,"H -  Round the number 31 to the nearest ten. (Point to student materials.) Is 31 closer to 20, 30, or 40?","Is 31 closer to 20, 30, or 40?",20,30,40,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G4_M04NBT1.3_H12_intro.mp3,Math_G4_M04NBT1.3_H12_stem.mp3,Math_G4_M04NBT1.3_H12_a.mp3,Math_G4_M04NBT1.3_H12_b.mp3,Math_G4_M04NBT1.3_H12_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.0645
M04NBT1.3_L01,4,M04NBT1.3,"L -  Here are the numbers 1, 4, and 10 on this number line. (Point to student materials.) Is 4 closer to 2, 10, or the same distance from both?","Is 4 closer to 2, 10, or the same distance from both?",2,10,same,a,NA,NumberLine_1-10a.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt (SM),number only,number only,number only,Math_G4_M04NBT1.3_L01_intro.mp3,Math_G4_M04NBT1.3_L01_stem.mp3,Math_G4_M04NBT1.3_L01_a.mp3,Math_G4_M04NBT1.3_L01_b.mp3,Math_G4_M04NBT1.3_L01_c.mp3,FT,OI,OI,OI,NA,0.78,0.78,0.78,0.78
M04NBT1.3_L02,4,M04NBT1.3,"L -  Here are the numbers 1, 8, and 10 on this number line. (Point to student materials.) Is 8 closer to 1, 10, or the same distance from both?","Is 8 closer to 1, 10, or the same distance from both?",1,10,same,b,NA,NumberLine_1-10b.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.12,NA,NA,NA
M04NBT1.3_L03,4,M04NBT1.3,"L -  Here are the numbers 1, 3, and 10 on this number line. (Point to student materials.) Is 3 closer to 1, 10, or the same distance from both?","Is 3 closer to 1, 10, or the same distance from both?",1,10,same,a,NA,NumberLine_1-10c.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT1.3_L04,4,M04NBT1.3,"L -  Here are the numbers 1, 5, and 9 on this number line. (Point to student materials.) Is 5 closer to 1, 9, or the same distance from both?","Is 5 closer to 1, 9, or the same distance from both?",1,9,same,c,NA,NumberLine_1-10d.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT1.3_M05,4,M04NBT1.3,"M -  Here are the numbers 10, 15, and 30 on this number line. (Point to student materials.) Is 15 closer to 10, 30, or the same distance from both?","Is 15 closer to 10, 30, or the same distance from both?",10,30,same,a,NA,NumberLine_10-30a.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.5,NA,NA,NA
M04NBT1.3_M06,4,M04NBT1.3,"M -  Here are the numbers 10, 24, and 30 on this number line. (Point to student materials.) Is 24 closer to 10, 30, or the same distance from both?","Is 24 closer to 10, 30, or the same distance from both?",10,30,same,b,NA,NumberLine_10-30b.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.02,NA,NA,NA
M04NBT1.3_M07,4,M04NBT1.3,"M -  Here are the numbers 10, 20, 24, and 30 on this number line. (Point to student materials.) Is 24 closer to 10, 20 or 30?","Is 24 closer to 10, 20 or 30?",10,20,30,b,NA,NumberLine_10-30b.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M04NBT1.3_M08,4,M04NBT1.3,"M -  Here are the numbers 10, 17, 20, and 30 on this number line. (Point to student materials.) Is 17 closer to 20, 10 or 30?","Is 17 closer to 10, 20 or 30?",20,10,30,a,NA,NumberLine_10-30c.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT1.3_SAMPLE,4,M04NBT1.3,"L -  Here are the numbers 1, 7, and 10 on this number line. (Point to student materials.) Is 7 closer to 1, 10, or the same distance from both?","Is 7 closer to 1, 10, or the same distance from both?",1,10,same,b,NA,NumberLine_1-10e.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT2.4_H09,4,M04NBT2.4,"H -  Here is a subtraction problem. (Point to student materials.) What is 40 minus 5: 35, 30, or 5?","What is 40 minus 5? 
40 - 5 = ___?",35,30,5,a,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G4_M04NBT2.4_H09_intro.mp3,Math_G4_M04NBT2.4_H09_stem.mp3,Math_G4_M04NBT2.4_H09_a.mp3,Math_G4_M04NBT2.4_H09_b.mp3,Math_G4_M04NBT2.4_H09_c.mp3,FT,OI,OI,OI,NA,0.93,0.93,0.93,0.93
M04NBT2.4_H10,4,M04NBT2.4,"H -  Here is a subtraction problem. (Point to student materials.) What is 38 minus 8: 35, 30, or 8?","What is 38 minus 8?
38 - 8 = ___?",35,30,8,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.42,NA,NA,NA
M04NBT2.4_H11,4,M04NBT2.4,"H -  Here is a subtraction problem. (Point to student materials.) What is 32 minus 11: 31, 25, or 21?","What is 32 minus 11?
32 - 11 = ___?",31,25,21,c,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G4_M04NBT2.4_H11_intro.mp3,Math_G4_M04NBT2.4_H11_stem.mp3,Math_G4_M04NBT2.4_H11_a.mp3,Math_G4_M04NBT2.4_H11_b.mp3,Math_G4_M04NBT2.4_H11_c.mp3,FT,OI,OI,OI,NA,0.34,0.34,0.34,0.34
M04NBT2.4_H12,4,M04NBT2.4,"H -  Here is a subtraction problem. (Point to student materials.) What is 40 minus 14: 30, 26, or 14?","What is 40 minus 14?
40 - 14 = ___?",30,26,14,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT2.4_L01,4,M04NBT2.4,"L -  Here is an addition problem. (Point to student materials.) What is 10 plus 5: 12, 15, or 18?","What is 10 plus 5?
10 + 5 = ___?",12,15,18,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.49,NA,NA,NA
M04NBT2.4_L02,4,M04NBT2.4,"L -  Here is an addition problem. (Point to student materials.) What is 8 plus 4: 12, 14, or 18?","What is 8 plus 4?
8 + 4 = ___?",12,14,18,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.06,NA,NA,NA
M04NBT2.4_L03,4,M04NBT2.4,"L -  Here is an addition problem. (Point to student materials.) What is 4 plus 5: 5, 8, or 9?","What is 4 plus 5?
4 + 5 = ___?",5,8,9,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.58,NA,NA,NA
M04NBT2.4_L04,4,M04NBT2.4,"L -  Here is an addition problem. (Point to student materials.) What is 15 plus 5: 15, 18, or 20?","What is 15 plus 5?
15 + 5 = ___?",15,18,20,c,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G4_M04NBT2.4_L04_intro.mp3,Math_G4_M04NBT2.4_L04_stem.mp3,Math_G4_M04NBT2.4_L04_a.mp3,Math_G4_M04NBT2.4_L04_b.mp3,Math_G4_M04NBT2.4_L04_c.mp3,FT,OI,OI,OI,NA,-0.85,-0.85,-0.85,-0.85
M04NBT2.4_M05,4,M04NBT2.4,"M -  Here is a subtraction problem. (Point to student materials.) What is 8 minus 5: 3, 5, or 6?","What is 8 minus 5?
8 - 5 = ___?",3,5,6,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.11,NA,NA,NA
M04NBT2.4_M06,4,M04NBT2.4,"M -  Here is a subtraction problem. (Point to student materials.) What is 10 minus 4: 8, 6, or 4?","What is 10 minus 4?
10 - 4 = ___?",8,6,4,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.26,NA,NA,NA
M04NBT2.4_M07,4,M04NBT2.4,"M -  Here is an addition problem. (Point to student materials.) What is 20 plus 20: 30, 35, or 40?","What is 20 plus 20?
20 + 20 = ___?",30,35,40,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.09,NA,NA,NA
M04NBT2.4_M08,4,M04NBT2.4,"M -  Here is an addition problem. (Point to student materials.) What is 28 plus 7: 28, 35, or 40?","What is 28 plus 7?
28 + 7 = ___?",28,35,40,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.09,NA,NA,NA
M04NBT2.4_SAMPLE,4,M04NBT2.4,"M -  Here is a subtraction problem. (Point to student materials.) What is 10 minus 2: 3, 5, or 8?","What is 10 minus 2?
10 - 2 = ___?",3,5,8,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT2.5_H09,4,M04NBT2.5,"H -  Solve this problem. (Point to student materials.) 8 x 6 equals what: 48, 56, or 63?",8 x 6 equals what?,48,56,63,a,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G4_M04NBT2.5_H09_intro.mp3,Math_G4_M04NBT2.5_H09_stem.mp3,Math_G4_M04NBT2.5_H09_a.mp3,Math_G4_M04NBT2.5_H09_b.mp3,Math_G4_M04NBT2.5_H09_c.mp3,FT,OI,OI,OI,NA,1.55,1.55,1.55,1.55
M04NBT2.5_H10,4,M04NBT2.5,"H -  Solve this problem. (Point to student materials.) 7 x 5 equals what: 12, 35, or 37?",7 x 5 equals what?,12,35,37,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G4_M04NBT2.5_H10_intro.mp3,Math_G4_M04NBT2.5_H10_stem.mp3,Math_G4_M04NBT2.5_H10_a.mp3,Math_G4_M04NBT2.5_H10_b.mp3,Math_G4_M04NBT2.5_H10_c.mp3,FT,OI,OI,OI,NA,0.97,0.97,0.97,0.97
M04NBT2.5_H11,4,M04NBT2.5,"H -  Here are some rectangles. (Point to student materials.) Which one matches the equation 5 x 8 = 40: A, B, or C?",Which one matches the equation 5 x 8 = 40?,A,B,C,c,NA,NA,Square_Cubes14.ai,Square_Cubes15.ai,Square_Cubes16.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.45,NA,NA,NA
M04NBT2.5_H12,4,M04NBT2.5,"H -  Here are some squares. (Point to student materials.) Which one matches the equation 6 x 6 = 36: A, B, or C?",Which one matches the equation 6 x 6 = 36?,A,B,C,a,NA,NA,Square_Cubes17.AI,Square_Cubes18.AI,Square_Cubes19.AI,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.05,NA,NA,NA
M04NBT2.5_L01,4,M04NBT2.5,"L -  Here are some rectangles. (Point to student materials.) Which one matches the equation 2 x 5 equals 10: A, B, or C",Which one matches the equation 2 x 5 equals 10?,A,B,C,b,NA,NA,Square_Cubes20.ai,Square_Cubes21.ai,Square_Cubes22.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.25,NA,NA,NA
M04NBT2.5_L02,4,M04NBT2.5,"L -  Here are some squares. (Point to student materials.) Which one matches the equation 2 x 2 = 4: A, B, or C?",Which one matches the equation 2 x 2 = 4?,A,B,C,a,NA,NA,Square_Cubes23.ai,Square_Cubes24.ai,Square_Cubes25.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,-0.46,-0.46,NA,NA
M04NBT2.5_L03,4,M04NBT2.5,"L -  Here are some rectangles. (Point to student materials.) Which one matches the equation 10 x 1 = 10: A, B, or C?",Which one matches the equation 10 x 1 = 10?,A,B,C,c,NA,NA,Square_Cubes26.ai,Square_Cubes27.ai,Square_Cubes28.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.82,NA,NA,NA
M04NBT2.5_L04,4,M04NBT2.5,"L -  Here are some squares. (Point to student materials.) Which one matches the equation 2 x 3 = 6: A, B, or C?",Which one matches the equation 2 x 3 = 6?,A,B,C,b,NA,NA,Square_Cubes29.ai,Square_Cubes30.ai,Square_Cubes31.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.22,NA,NA,NA
M04NBT2.5_M05,4,M04NBT2.5,"M -  Solve this problem. (Point to student materials.) 4 x 5 equals what: 9, 15, or 20?",4 x 5 equals what?,9,15,20,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.69,NA,NA,NA
M04NBT2.5_M06,4,M04NBT2.5,"M -  Solve this problem. (Point to student materials.) 2 x 3 equals what: 5, 6, or 10?",2 x 3 equals what?,5,6,10,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.87,NA,NA,NA
M04NBT2.5_M07,4,M04NBT2.5,"M -  Here are some squares. (Point to student materials.) Which one matches the equation 5 x 5 = 25: A, B, or C?",Which one matches the equation 5 x 5 = 25?,A,B,C,a,NA,NA,Square_Cubes32.ai,Square_Cubes33.ai,Square_Cubes34.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.18,NA,NA,NA
M04NBT2.5_M08,4,M04NBT2.5,"M -  Here are some rectangles. (Point to student materials.) Which one matches the equation 3 x 9 = 27: A, B, or C?",Which one matches the equation 3 x 9 = 27?,A,B,C,b,NA,NA,Square_Cubes35.ai,Square_Cubes36.ai,Square_Cubes37.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.02,NA,NA,NA
M04NBT2.5_SAMPLE,4,M04NBT2.5,"H -  Solve this problem. (Point to student materials.) 9 X 7 equals what: 63, 48, or 36?",9 X 7 equals ___?,63,48,36,a,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G4_M04NBT2.5_SAMPLE_intro.mp3,Math_G4_M04NBT2.5_SAMPLE_stem.mp3,Math_G4_M04NBT2.5_SAMPLE_a.mp3,Math_G4_M04NBT2.5_SAMPLE_b.mp3,Math_G4_M04NBT2.5_SAMPLE_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.1579
M04NBT2.6_H09,4,M04NBT2.6,"H -  What is 8 divided by 4: 3, 2, or 4?","What is 8 divided by 4?
8 ÷ 4 = ___?",3,2,4,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.43,NA,NA
M04NBT2.6_H10,4,M04NBT2.6,"H -  What is 10 divided by 2: 2, 4, or 5?","What is 10 divided by 2?
10 ÷ 2 = ___?",2,4,5,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M04NBT2.6_H11,4,M04NBT2.6,"H -  What is 9 divided by 3: 3, 4, or 5?","What is 9 divided by 3?
9 ÷ 3 = ___?",3,4,5,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.38,NA
M04NBT2.6_H12,4,M04NBT2.6,"H -  What is 6 divided by 3: 1, 2, or 3?","What is 6 divided by 3?
6 ÷ 3 = ___?",1,2,3,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,NA,Math_G4_M04NBT2.6_H12_stem.mp3,Math_G4_M04NBT2.6_H12_a.mp3,Math_G4_M04NBT2.6_H12_b.mp3,Math_G4_M04NBT2.6_H12_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.9138
M04NBT2.6_L01,4,M04NBT2.6,"L -  Here is a rectangle with 6 equal squares inside. (Point to student materials.) If we divide this rectangle into three equal parts, how many small squares does each part have: 2, 3, or 6?","If we divide this rectangle into three equal parts, how many small squares does each part have?",2,3,6,a,NA,Square_Cubes38.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.53,NA,NA
M04NBT2.6_L02,4,M04NBT2.6,"L -  Here is a rectangle with two equal squares inside. (Point to student materials.) If we divide this rectangle into two equal parts, how many small squares does each part have: 1, 2, or 3?","If we divide this rectangle into two equal parts, how many small squares does each part have?",1,2,3,a,NA,Square_Cubes39.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT2.6_L03,4,M04NBT2.6,"L -  Here is a square with four equal squares inside. (Point to student materials.) If we divide this square into four equal parts, how many small squares does each part have: 1, 2, or 4?","If we divide this square into four equal parts, how many small squares does each part have?",1,2,4,a,NA,Square_Cubes40.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT2.6_L04,4,M04NBT2.6,"L -  Here is a rectangle with 5 equal squares inside. (Point to stuent materials.) If we divide this rectangle into five equal parts, how many small squares does each part have: 1, 2, or 5?","If we divide this rectangle into five equal parts, how many small squares does each part have?",1,2,5,a,NA,Square_Cubes41.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT2.6_M05,4,M04NBT2.6,"M -  Here is a rectangle with eight equal squares inside. (Point to student materials.) If we divide this rectangle into four equal parts, how many small squares does each part have: 4, 3, or 2?","If we divide this rectangle into four equal parts, how many small squares does each part have?",4,3,2,c,NA,Square_Cubes42.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NBT2.6_M06,4,M04NBT2.6,"M -  Here is a rectangle with 10 equal squares inside. (Point to student materials.) If we divide this rectangle into two equal parts, how many small squares does each part have: 2, 3, or 5?","If we divide this rectangle into two equal parts, how many small squares does each part have?",2,3,5,c,NA,Square_Cubes43.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.52,NA
M04NBT2.6_M07,4,M04NBT2.6,"M -  Here is a square (Point to student materials.) If we divide this square into nine equal parts, how many small squares does each part have: 1, 3, or 6?","If we divide this square into nine equal parts, how many small squares does each part have?",1,3,6,a,NA,Square_Cubes44.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M04NBT2.6_M08,4,M04NBT2.6,"M -  Here is a rectangle. (Point to student materials.) If we divide this rectangle into two equal parts, how many squares does each part have: 1, 2, or 4?","If we divide this rectangle into two equal parts, how many squares does each part have?",1,2,4,c,NA,Square_Cubes45.ai,NA,NA,NA,Shapes,prompt + graphic,number only,number only,number only,Math_G4_M04NBT2.6_M08_intro.mp3,Math_G4_M04NBT2.6_M08_stem.mp3,Math_G4_M04NBT2.6_M08_a.mp3,Math_G4_M04NBT2.6_M08_b.mp3,Math_G4_M04NBT2.6_M08_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.6399
M04NBT2.6_SAMPLE,4,M04NBT2.6,"L -  Here is a square with four equal squares inside. (Point to student materials.) If we divide this square into two equal parts, how many small squares does each part have: 1, 2, or 4?","If we divide this square into two equal parts, how many small squares does each part have?",1,2,4,b,NA,Square_Cubes46.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.1_H09,4,M04NOF1.1,"H -  Four friends are sharing eight cherries. (Point to student materials.) If they divide the cherries evenly, how many does each friend get: 2 cherries, 4 cherries, or 6 cherries?","If they divide the cherries evenly, how many does each friend get?",2,4,6,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.97,NA,NA,NA
M04NOF1.1_H10,4,M04NOF1.1,"H -  Here is a pie with 4 slices. (Point to student materials.) If four people divide the pie equally, how many slices does each person get: 4 slices, 2 slices, or 1 slice?","If four people divide the pie equally, how many slices does each person get?",4,2,1,c,NA,Pie1.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.45,NA,NA,NA
M04NOF1.1_H11,4,M04NOF1.1,"H -  Here are 8 marbles. (Point to student materials.) If four boys divide the marbles evenly, how many will each boy get: 2 marbles, 4 marbles or 8 marbles?","If four boys divide the marbles evenly, how many will each boy get?",2,4,8,a,NA,Marble1.ai,NA,NA,NA,Misc.,prompt (SM),number only,number only,number only,Math_G4_M04NOF1.1_H11_intro.mp3,Math_G4_M04NOF1.1_H11_stem.mp3,Math_G4_M04NOF1.1_H11_a.mp3,Math_G4_M04NOF1.1_H11_b.mp3,Math_G4_M04NOF1.1_H11_c.mp3,FT,OI,OI,OI,NA,1.73,1.73,1.73,1.73
M04NOF1.1_H12,4,M04NOF1.1,"H -  Four boys are sharing one apple. (Point to student materials.) If they divide the apple evenly, how much will each boy get: 1/2 an apple, 1/4 of an apple, or 1 apple?","If they divide the apple evenly, how much will each boy get?",1/2,1/4,1,b,NA,Apple_Slices1.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.1_L01,4,M04NOF1.1,"L -  Two boys are sharing an apple. (Point to student materials.) If they divide the apple in half, how much does each boy get: 1/2 an apple, 1 apple, or 2 apples?","If they divide the apple in half, how much does each boy get?",1/2,1,2,a,NA,Apple4.ai,NA,NA,NA,Food,prompt (SM),number only,number only,number only,Math_G4_M04NOF1.1_L01_intro.mp3,Math_G4_M04NOF1.1_L01_stem.mp3,Math_G4_M04NOF1.1_L01_a.mp3,Math_G4_M04NOF1.1_L01_b.mp3,Math_G4_M04NOF1.1_L01_c.mp3,FT,OI,OI,OI,NA,0.67,0.67,0.67,0.67
M04NOF1.1_L02,4,M04NOF1.1,"L -  Here are two bananas. (Point to student materials.) If we divide them in half, how many bananas do we each get: 1 banana, 2 bananas, or 3 banana?","If we divide them in half, how many bananas do we each get?",1,2,3,a,NA,Banana3.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.1_L03,4,M04NOF1.1,"L -  There are 2 socks in a pair. (Point to student materials.) If we divide this pair in half, how many socks do we each get: 1/2 of a sock, 1 sock, or 2 socks?","If we divide this pair in half, how many socks do we each get?",1/2,1,2,b,NA,Socks3.ai,NA,NA,NA,Clothing,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.1_L04,4,M04NOF1.1,"L -  There are 4 pieces of pie. (Point to student materials.) If we divide the pie in half, how many pieces do we each get: 1 piece, 2 pieces, or 4 pieces?","If we divide the pie in half, how many pieces do we each get?",1,2,4,b,NA,Pie3.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.1_M05,4,M04NOF1.1,"M -  There are 6 eggs in the carton. (Point to student materials.) If we divide the eggs in half, how many do we each get: 3 eggs, 4 eggs, or 6 eggs?","If we divide the eggs in half, how many do we each get?",3,4,6,a,NA,Egg3.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.94,NA,NA,NA
M04NOF1.1_M06,4,M04NOF1.1,"M -  Two girls have 8 candles to put in a cake. (Point to student materials.) If they divide the candles in half, how many will each girl get to put on the cake: 8 candles, 4 candles, or 2 candles?","If they divide the candles in half, how many will each girl get to put on the cake?",8,4,2,b,NA,Candle3.ai,NA,NA,NA,Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.92,NA,NA,NA
M04NOF1.1_M07,4,M04NOF1.1,"M -  Here is a pizza with 10 slices. (Point to student materials.) If we divide the pizza in half, how many slices do we each get: 10 slices, 8 slices, or 5 slices?","If we divide the pizza in half, how many slices do we each get?",10,8,5,c,NA,Pizza4.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.1_M08,4,M04NOF1.1,"M -  There are 6 ice cubes. (Point to student materials.) If half of the ice cubes melt, how many ice cubes are left: Six ice cubes, 5 ice cubes, or 3 ice cubes?","If half of the ice cubes melt, how many ice cubes are left?",6,5,3,c,NA,Ice_Cube2.ai,NA,NA,NA,Food,prompt + graphic,number only,number only,number only,Math_G4_M04NOF1.1_M08_intro.mp3,Math_G4_M04NOF1.1_M08_stem.mp3,Math_G4_M04NOF1.1_M08_a.mp3,Math_G4_M04NOF1.1_M08_b.mp3,Math_G4_M04NOF1.1_M08_c.mp3,FT,OI,OI,OI,NA,-0.91,-0.91,-0.91,-0.91
M04NOF1.1_SAMPLE,4,M04NOF1.1,"M -  Here is a pizza with eight slices. (Point to student materials.) If we divide the pizza in half, how much do we each get: 2 pieces, 4 pieces, or 6 pieces?","If we divide the pizza in half, how much do we each get?",2,4,6,b,NA,Pizza30.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04NOF1.2_H09,4,M04NOF1.2,"H -  Here are two numbers, 38 and 36. (Point to student materials.) Is 38 less than, greater than, or equal to 36?","Is 38 less than, greater than, or equal to 36? 
38 ___ 36?",<     less than,>      greater than,=     equal to,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.28,NA,NA,NA
