item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M06GEO1.4_H11,6,M06GEO1.4,"(H) Here is a triangular prism with sides of 38, 22, and 28, and three nets.  A net shows all of the surfaces of a figure, top, bottom and all sides. (Point to student materials.)  Which net matches this triangular prism: A, B, or C?",Which net matches this triangular prism?,NA,NA,NA,b,NA,3D_Triangle6.ai,Triangle1.ai,Unfolded_Shape3.ai,Rectangle19.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_H12,6,M06GEO1.4,"(H) Here is a triangular prism with sides of 30, 44, and 30, and three nets.  A net shows all of the surfaces of a figure, top, bottom and all sides. (Point to student materials.)  Which net matches this triangular prism: A, B, or C?",Which net matches this triangular prism?,NA,NA,NA,a,NA,3D_Triangle7.ai,Unfolded_Shape1.ai,Triangle1.ai,Rectangle17.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_L01,6,M06GEO1.4,"(L) Here is a 3 X 3 X 3 cube and three nets. A net shows all of the surfaces of a figure: top, bottom, and all sides. (Point to student materials.) Which net matches this cube: A, B, or C?",Which net matches this cube?,NA,NA,NA,a,NA,3D_Box1.ai,Unfolded_Shape4.ai,Unfolded_Shape5.ai,Square24.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_L02,6,M06GEO1.4,"(L) Here is a 4 X 4 X 4 cube and three nets. A net shows all of the surfaces of a figure: top, bottom, and all sides. (Point to student materials.) Which net matches this cube: A, B, or C?",Which net matches this cube?,NA,NA,NA,c,NA,3D_Box5.ai,Unfolded_Shape4.ai,Square25.ai,Unfolded_Shape7.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_L03,6,M06GEO1.4,"(L) Here is a 8 X 8 X 8 cube and three nets. A net shows all of the surfaces of a figure, top, bottom, and all sides. (Point to student materials.) Which net matches this cube: A, B, or C?",Which net matches this cube?,NA,NA,NA,a,NA,3D_Box6.ai,Unfolded_Shape8.ai,Unfolded_Shape9.ai,Unfolded_Shape7.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_L04,6,M06GEO1.4,"(L) Here is a 6 X 6 X 6 cube and three nets. A net shows all of the surfaces of a figure, top, bottom, and all sides. (Point to student materials.) Which net matches this cube: A, B, or C?",Which net matches this cube?,NA,NA,NA,c,NA,3D_Box7.ai,Unfolded_Shape10.ai,Square26.ai,Unfolded_Shape11.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_M05,6,M06GEO1.4,"(M) Here is a 12 X 14 X 20 rectangular prism and three nets. A net shows all of the surfaces of a figure, top, bottom, and all sides. (Point to student materials.) Which net matches this rectangular prism: A, B, or C?",Which net matches this rectangular prism?,NA,NA,NA,b,NA,3D_Box8.ai,Square27.ai,Unfolded_Shape12.ai,Unfolded_Shape13.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_M06,6,M06GEO1.4,"(M) Here is a 18 X 10 X 12 rectangular prism and three nets. A net shows all of the surfaces of a figure, top, bottom, and all sides. (Point to student materials.) Which net matches this rectangular prism, A, B, or C?",Which net matches this rectangular prism?,NA,NA,NA,a,NA,3D_Box9.ai,Unfolded_Shape14.ai,Unfolded_Shape15.ai,Rectangle20.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_M07,6,M06GEO1.4,"(M) Here is a 18 X 11 X 5 rectangular prism and three nets. A net shows all of the surfaces of a figure, top, bottom, and all sides (Point to student materials.) Which net matches this rectangular prism, A, B, or C?",Which net matches this rectangular prism?,NA,NA,NA,c,NA,3D_Box10.ai,Rectangle21.ai,Unfolded_Shape16.ai,Unfolded_Shape17.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_M08,6,M06GEO1.4,"(M) Here is a 12 X 13 X 14 rectangular prism and three nets. A net shows all of the surfaces of a figure, top, bottom, and all sides. (Point to student materials.) Which net matches this rectangular prism: A, B, or C?",Which net matches this rectangular prism?,NA,NA,NA,b,NA,3D_Box11.ai,Unfolded_Shape13.ai,Unfolded_Shape19.ai,Square27.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06GEO1.4_SAMPLE,6,M06GEO1.4,"(L) Here is a 2 X 2 X 2 cube and three nets. A net shows all of the surfaces of a figure: top, bottom, and all sides. (Point to student materials.) Which net matches this cube: A, B, or C?",Which net matches this cube?,NA,NA,NA,b,NA,3D_Box12.ai,Square1.ai,Unfolded_Shape5.ai,Unfolded_Shape20.ai,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.1_H09,6,M06RPR1.1,"(H) A calculator has 16 buttons on it. (Point to student materials.) If all calculators have 16 buttons, what is the ratio of calculators to buttons: 1:16, 8:16, or 16:1?","If all calculators have 16 buttons, what is the ratio of calculators to buttons?",1:16,8:16,16:1,a,NA,Calculator3.ai,NA,NA,NA,Classroom,prompt + graphic,number only,number only,number only,Math_G6_M06RPR1.1_H09_intro.mp3,Math_G6_M06RPR1.1_H09_stem.mp3,Math_G6_M06RPR1.1_H09_a.mp3,Math_G6_M06RPR1.1_H09_b.mp3,Math_G6_M06RPR1.1_H09_c.mp3,FT,OI,NA,OI,NA,0.93,0.93,NA,1.0751
M06RPR1.1_H10,6,M06RPR1.1,"(H) There are 18 strawberries in one box.   (Point to student materials.) What is the ratio of strawberries to boxes: 1:18, 2:9, or 18:1?",What is the ratio of strawberries to boxes?,1:18,2:9,18:1,c,NA,Strawberry1.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.45,NA,NA,NA
M06RPR1.1_H11,6,M06RPR1.1,"(H) Felipe just started a new job as an electrician. He makes $15 for each hour that he works. (Point to student materials.) What is the ratio of dollars to hours: 1:15, 15:1, or 15:5?",What is the ratio of dollars to hours?,1:15,15:1,15:5,b,NA,Boy_15Dollars_HR.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.68,NA,NA,NA
M06RPR1.1_H12,6,M06RPR1.1,"(H) Charley's truck is able to go 13 miles on one gallon of gas. (Point to student materials.) What is the ratio of miles to gallons: 13:1, 15:1, or 1:13?",What is the ratio of miles to gallons?,13:1,15:1,1:13,a,NA,Truck2.ai,NA,NA,NA,Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.45,NA,NA,NA
M06RPR1.1_L01,6,M06RPR1.1,"(L) Here is one flower with two leaves. (Point to student materials.) If all flowers have two leaves, what is the ratio of flowers to leaves: 1:1, 1:2, or 1:3?",What is the ratio of flowers to leaves?,1:1,1:2,1:3,b,NA,Flower_1=2Leaves.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.58,NA,NA,NA
M06RPR1.1_L02,6,M06RPR1.1,"(L)  Three kids are sitting at a table with three plates. (Point to student materials.) What is the ratio of kids to plates at the table: 1:3, 2:3, or 3:3?",What is the ratio of kids to plates?,1:3,2:3,3:3,c,NA,Boys_Girl_3kids=3plates.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,-1.07,-1.07,NA,NA
M06RPR1.1_L03,6,M06RPR1.1,"(L) A dad gives his 3 kids $2 each, a total of $6. (Point to student materials.) What is the ratio of dollars to kids, 1:3, 3:2, or 6:3?",What is the ratio of dollars to kids?,1:3,2:3,6:3,c,NA,Kids_Dad_Money.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.1_L04,6,M06RPR1.1,"(L) Frank mows laws for extra money. He can mow 2 lawns in 1 hour.  (Point to student materials.) What is the ratio of lawns to hours: 2:1, 2:3, or 3:1?",What is the ratio of lawns to hours?,2:1,2:3,3:1,a,NA,Boy_Mowing_Lawn.ai,NA,NA,NA,People,prompt + graphic,number only,number only,number only,Math_G6_M06RPR1.1_L04_intro.mp3,Math_G6_M06RPR1.1_L04_stem.mp3,Math_G6_M06RPR1.1_L04_a.mp3,Math_G6_M06RPR1.1_L04_b.mp3,Math_G6_M06RPR1.1_L04_c.mp3,FT,OI,OI,OI,NA,0.42,0.42,0.42,0.42
M06RPR1.1_M05,6,M06RPR1.1,"(M) Here is a horse with four legs. (Point to student materials.) If all horses have four legs, what is the ratio of horses to legs: 1:4, 4:4, or 4:8?","If all horses have four legs, what is the ratio of horses to legs?",1:4,4:4,4:8,a,NA,Horse_1horse=4legs.ai,NA,NA,NA,Animals,prompt + graphic,number only,number only,number only,Math_G6_M06RPR1.1_M05_intro.mp3,Math_G6_M06RPR1.1_M05_stem.mp3,Math_G6_M06RPR1.1_M05_a.mp3,Math_G6_M06RPR1.1_M05_b.mp3,Math_G6_M06RPR1.1_M05_c.mp3,FT,OI,OI,OI,NA,1.17,1.17,1.17,1.17
M06RPR1.1_M06,6,M06RPR1.1,"(M) Maria gave her son $10. (Point to student materials.)  What is the ratio of children to dollars: 1:7, 1:10, or 10:1?",What is the ratio of children to dollars?,1:7,1:10,10:1,b,NA,Boy_Mom_Money.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.47,NA,NA,NA
M06RPR1.1_M07,6,M06RPR1.1,"(M) Richard makes $10 for every hour that he works. (Point to student materials.) What is the ratio of dollars to hours: 5:1, 10:1, or 5:10?",What is the ratio of dollars to hours?,5:1,10:1,5:10,b,NA,Boy_Girl_10Dollars_HR.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.74,NA,NA,NA
M06RPR1.1_M08,6,M06RPR1.1,"(M) Brianna makes $7 for each hour that she watches 2 kids. (Point to student materials.) What is the ratio of dollars to kids: 1:7, 7:1, or 7:2?",What is the ratio of dollars to kids?,1:7,7:1,7:2,c,NA,Parent_Kids_$7=2kids.ai,NA,NA,NA,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.44,NA,NA,NA
M06RPR1.1_SAMPLE,6,M06RPR1.1,"(L) Here is one dog with two eyes. (Point to student materials.) If all dogs have two eyes, what is the ratio of dogs to eyes: 1:1, 1:2, or 1:3?",What is the ratio of dogs to eyes?,1:1,1:2,1:3,b,NA,Dog_1dog=2eyes.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.2_H09,6,M06RPR1.2,"(H) A truck can go 55 miles on 5 gallons of gas. (Point to student materials.) How many miles can it go on each gallon: 5 miles, 11 miles, or 15 miles?",How many miles can it go on each gallon?,5,11,15,b,NA,Multiplication_Truck.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.46,NA
M06RPR1.2_H10,6,M06RPR1.2,"(H) Four friends needed $48 to get into the movies. (Point to student materials.) How much did each friend need: $12, $14, $16?",How much did each friend need?,12,14,16,a,NA,Multiplication_Theater.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.75,NA
M06RPR1.2_H11,6,M06RPR1.2,"(H) Tom has two hours to get to a concert that is 60 miles away. (Point to student materials.)  How far does Tom have to drive each hour: 10 miles, 30 miles, or 60 miles?",How far does Tom have to drive each hour?,10,30,60,b,NA,Multiplication_Car.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G6_M06RPR1.2_H11_intro.mp3,Math_G6_M06RPR1.2_H11_stem.mp3,Math_G6_M06RPR1.2_H11_a.mp3,Math_G6_M06RPR1.2_H11_b.mp3,Math_G6_M06RPR1.2_H11_c.mp3,NA,FT,OI,OI,NA,NA,1.18,1.18,1.18
M06RPR1.2_H12,6,M06RPR1.2,"(H) Six people went out for dinner. The bill for their meal was $72.  (Point to student materials.) If they split the costs evenly, how much money does each person owe for their meal: $10, $11, or $12?",How much money does each person owe for their meal?,10,11,12,c,NA,Multiplication_Bill.ai,NA,NA,NA,Math Equations,prompt + graphic,number only,number only,number only,Math_G6_M06RPR1.2_H12_intro.mp3,Math_G6_M06RPR1.2_H12_stem.mp3,Math_G6_M06RPR1.2_H12_a.mp3,Math_G6_M06RPR1.2_H12_b.mp3,Math_G6_M06RPR1.2_H12_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.2521
M06RPR1.2_L01,6,M06RPR1.2,"(L) There are 12 apples on 4 apple trees. (Point to student materials.) If all the trees had the same apples, how many apples are on each tree: 2, 3, or 5?","If all the trees had the same apples, how many apples are on each tree?",2,3,5,b,NA,Multiplication_Trees.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.2_L02,6,M06RPR1.2,"(L) Two dogs have 8 legs. (Point to student materials.) How many legs does each dog have: 2, 3, or 4?",How many legs does each dog have?,2,3,4,c,NA,Multiplication_Dogs.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.2_L03,6,M06RPR1.2,"(L) Laura decided to walk to her friend's house; it is 4 miles away. She walked at a rate of 4 miles per hour. (Point to student materials.) How long did the trip take her: 45 minutes, 1 hour, or 2 hours?",How fast did Laura walk?,45 minutes,1 hour,2 hours,b,NA,Multiplication_Walking.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.2_L04,6,M06RPR1.2,"(L) There are 10 pencils in 2 boxes. (Point to student materials.) How many pencils are in each box: 3, 4, or 5?",How many pencils are in each box?,3,4,5,c,NA,Multiplication_Pencils1.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.2_M05,6,M06RPR1.2,"(M) Five students in Mrs. Mason's class brought 30 pencils to school. (Point to student materials.) Each student brought the same number of pencils. How many pencils did each student bring: 6, 8, or 10?",How many pencils did each student bring?,6,8,10,a,NA,Multiplication_Pencils2.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.23,1.23,NA
M06RPR1.2_M06,6,M06RPR1.2,"(M) Trevor bought each of his 5 friends the same gift.  He spent at total of $40.  (Point to student materials.) How much did he spend on each friend: $5, $8, or $10?",How much did he spend on each friend?,5,8,10,b,NA,Multiplication_Presents.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.2_M07,6,M06RPR1.2,"(M) Avery wants to get through all the levels of his video game this week. He has 7 days to play the game and 49 levels to complete.  (Point to student materials.) How many levels does Avery need to complete each day: 2, 5, or 7?",How many levels does Avery need to complete each day?,2,5,7,c,NA,Multiplication_Videogames.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.2_M08,6,M06RPR1.2,"(M) Amy bought pizza for her family. There are 3 people in her family and there are 24 pieces of pizza. (Point to student materials.) How many pieces of pizza will each person get: 6, 8, or 10?",How many pieces of pizza will each person get?,6,8,10,b,NA,Multiplication_Pizza.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.2_SAMPLE,6,M06RPR1.2,"(M) Steve paid $18 for six hamburgers. (Point to student materials.) How much did each hamburger cost: $1, $2, or $3?",How much did each hamburger cost?,1,2,3,c,NA,Multiplication_Hamburgers.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AH09,6,M06RPR1.3a,"(H) Here is an input/output table. (Point to student materials.) The values for X are 2, 3, and 4. The corresponding values for Y are 10, 15, and what: 18, 20, or 22?","The corresponding values for Y are 10, 15, and _____?",18,20,22,b,NA,Table_XY4.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M06RPR1.3AH10,6,M06RPR1.3a,"(H) Here is an input/output table. (Point to student materials.) The values for X are 1, 2, and 3. The corresponding values for Y are 8, 16, and what: 20, 22, or 24?","The corresponding values for Y are 8, 16, and _____?",20,22,24,c,NA,Table_XY5.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AH11,6,M06RPR1.3a,"(H) Here is an input/output table. (Point to student materials.) The values for X are 2, 3, and 4. The corresponding values for Y are 20, 30, and what: 25, 28, or 40?","The corresponding values for Y are 20, 30, and _____?",25,28,40,c,NA,Table_XY6.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AH12,6,M06RPR1.3a,"(H) Here is an input/output table. (Point to student materials.) The values for X are 4, 5, and 6. The corresponding values for Y are 28, 35, and what: 38, 42, or 49?","he corresponding values for Y are 28, 35, and _____?",38,42,49,b,NA,Table_XY7.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AL01,6,M06RPR1.3a,"(L) Here is an input/output table. (Point to student materials.) The values for X are 1, 2, and 3. The corresponding values for Y are 1, 2, and what: 3, 4, or 5?","The corresponding values for Y are 1, 2, and what?",3,4,5,a,NA,Table_XY8.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AL02,6,M06RPR1.3a,"(L) Here is an input/output table. (Point to student materials.) The values for X are 1, 2, and 3. The corresponding values for Y are 2, 4, and what: 5, 6, or 7?","The corresponding values for Y are 2, 4, and  _____?",5,6,7,b,NA,Table_XY9.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AL03,6,M06RPR1.3a,"(L) Here is an input/output table. (Point to student materials.) The values for X are 2, 3, and 4. The corresponding values for Y are 2, 3, and what: 2, 3, or 4?","The corresponding values for Y are 2, 3, and  _____?",2,3,4,c,NA,Table_XY11.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AL04,6,M06RPR1.3a,"(L) Here is an input/output table. (Point to student materials.) The values for X are 2, 3, and 4. The corresponding values for Y are 4, 6, and what: 8, 10, or 12?","The corresponding values for Y are 4, 6, and  _____?",8,10,12,a,NA,Table_XY13.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AM05,6,M06RPR1.3a,"(M) Here is an input/output table. (Point to student materials.) The values for X are 2, 3, and 4. The corresponding values for Y are 10, 15, and what: 20, 21 or 22?","The corresponding values for Y are 10, 15, and what?",20,21,22,a,NA,Table_XY14.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AM06,6,M06RPR1.3a,"(M) Here is an input/output table. (Point to student materials.) The values for X are 3, 4, and 5. The corresponding values for Y are 12, 16, and what: 15, 16 or 20?","The corresponding values for Y are 12, 16, and _____?",15,16,20,c,NA,Table_XY15.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AM07,6,M06RPR1.3a,"(M) Here is an input/output table. (Point to student materials.) The values for X are 2, 3, and 4. The corresponding values for Y are 8, 12, and what: 10, 16 or 20?","The corresponding values for Y are 8, 12, and _____?",10,16,20,b,NA,Table_XY16.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3AM08,6,M06RPR1.3a,"(M) Here is an input/output table. (Point to student materials.) The values for X are 3, 4, and 5. The corresponding values for Y are 9, 12, and what: 15, 16 or 20?","The corresponding values for Y are 9, 12, and _____?",15,16,20,a,NA,Table_XY17.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06RPR1.3ASAMPLE,6,M06RPR1.3a,"(H) Here is an input/output table. (Point to student materials.) The values for X are 3, 4, and 5. The corresponding values for Y are 21, 28, and what: 30, 34, or 35?","The corresponding values for Y are 21, 28, and what?",30,34,35,c,NA,Table_XY18.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G6_M06RPR1.3ASAMPLE_intro.mp3,Math_G6_M06RPR1.3ASAMPLE_stem.mp3,Math_G6_M06RPR1.3ASAMPLE_a.mp3,Math_G6_M06RPR1.3ASAMPLE_b.mp3,Math_G6_M06RPR1.3ASAMPLE_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.874
M06STP1.2_H09,6,M06STP1.2,"(H) Here are four numbers, 6, 6, 7, and 9. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 6 + 6 + 7 + 9 divided by 4: 5, 6, or 7?","6    6    7    9

What is 6 + 6 + 7 + 9 divided by 4?",5,6,7,c,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G6_M06STP1.2_H09_intro.mp3,Math_G6_M06STP1.2_H09_stem.mp3,Math_G6_M06STP1.2_H09_a.mp3,Math_G6_M06STP1.2_H09_b.mp3,Math_G6_M06STP1.2_H09_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,0.6004
M06STP1.2_H10,6,M06STP1.2,"(H) Here are four numbers, 7, 8, 9, and 8. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 7 + 8 + 9 + 8 divided by 4: 7, 8, or 9?","7    8    9    8

What is 7 + 8 + 9 + 8 divided by 4?",7,8,9,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.72,NA
M06STP1.2_H11,6,M06STP1.2,"(H) Here are four numbers, 8, 9, 9, and 10. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 8 + 9 + 9 + 10 divided by 4: 7, 8 or 9?","8    9    9    10

What is 8 + 9 + 9 + 10 divided by 4?",7,8,9,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M06STP1.2_H12,6,M06STP1.2,"(H) Here are four numbers, 6, 6, 7, and 5. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 6 + 6 + 7 + 5 divided by 4: 6, 7, or 8?","6    6    7    5

What is 6 + 6 + 7 + 5 divided by 4?",6,7,8,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.2_L01,6,M06STP1.2,"(L) Here are two numbers, 2 and 4. To get the average, we add the numbers together and then divide by the number of entries. (Point to student materials.) What is 2 + 4 divided by 2: 3, 4, or 5?","2    4

What is 2 + 4 divided by 2?",3,4,5,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.2_L02,6,M06STP1.2,"(L) Here are two numbers, 3 and 5. To get the average, we add the numbers together and then divide by the number of entries. (Point to student materials.) What is 3 + 5 divided by 2: 3, 4 or 5?","3    5

What is 3 + 5 divided by 2?",3,4,5,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.2_L03,6,M06STP1.2,"(L) Here are two numbers, 5 and 1. To get the average, we add the numbers together and then divide by the number of entries. (Point to student materials.) What is 5 + 1 divided by 2: 1, 2, or 3?","5    1

What is 5 + 1 divided by 2?",1,2,3,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.2_L04,6,M06STP1.2,"(L) Here are two numbers, 3 and 1. To get the average, we add the numbers together and then divide by the number of entries. (Point to student materials.) What is 3 + 1 divided by 2: 2, 3, or 4?","3    1

What is 3 + 1 divided by 2?",2,3,4,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.2_M05,6,M06STP1.2,"(M) Here are three numbers, 6, 7, and 8. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 6 + 7 + 8 divided by 3: 6, 7, or 8?","6    7    8

What is 6 + 7 + 8 divided by 3?",6,7,8,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.91,NA,NA
M06STP1.2_M06,6,M06STP1.2,"(M) Here are three numbers, 6, 8, and 10. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 6+8+10 divided by 3: 8, 9, or 10?","6    8    10

What is 6+8+10 divided by 3?",8,9,10,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06STP1.2_M07,6,M06STP1.2,"(M) Here are three numbers, 7, 8, and 9. To get the average, we add the numbers together and divide by the number of entries. (Point to student materials.) What is 7 + 8 + 9 divided by 3: 6, 7, or 8?","7    8    9

What is 7 + 8 + 9 divided by 3?",6,7,8,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
