item_id,group,standards,item_information,prompt,option_a,option_b,option_c,correct,brt_response,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
M05NBT1.3BM05,5,M05NBT1.3b,"(M) Here are two numbers, 28 and 30, with a blank in between. (Point to student materials.) Is 28 equal to 30 less than 30 or greater than 30?","Is 28 the same as 30 less than 30 or more than 30?
28 ___30?",=,<,>,b,NA,NA,NA,NA,NA,NA,prompt (SM),symbol only,symbol only,symbol only,Math_G5_M05NBT1.3BM05_intro.mp3,Math_G5_M05NBT1.3BM05_stem.mp3,Math_G5_M05NBT1.3BM05_a.mp3,Math_G5_M05NBT1.3BM05_b.mp3,Math_G5_M05NBT1.3BM05_c.mp3,FT,OI,OI,OI,NA,0.74,0.74,0.74,0.74
M05NBT1.3BM06,5,M05NBT1.3b,"(M) Here are two numbers, 39 and 29 with a blank in between. (Point to student materials.) Is 39 equal to 29 less than 29 or greater than 29?","Is 39 the same as 29 less than 29 or more than 29?
39 ___29?",=,<,>,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,OI,NA,NA,0.27,0.27,0.27,NA
M05NBT1.3BM07,5,M05NBT1.3b,"(M) Here are two numbers, 30 and 31, with a blank in between. (Point to student materials.) Is 30 equal to 31 less than 31 or greater than 31?","Is 30 the same as 31 less than 31 or more than 31?
30 ___31?",=,<,>,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.3BM08,5,M05NBT1.3b,"(M) Here are two numbers, 37 and 37 with a blank in between. (Point to student materials.) Is 37 equal to 37 less than 37 or greater than 37?","Is 37 the same as 37 less than 37 or more than 37?
37 ___37?",=,<,>,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.3BSAMPLE,5,M05NBT1.3b,"(L) Here are two numbers, 17 and 20, with a blank in between. (Point to student materials.) Is 17 the same as 20, less than 20, or more than 20?","Is 17 the same as 20, less than 20, or more than 20?

17 ___20?",=,<,>,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_H09,5,M05NBT1.4,"(H) Here is the decimal 2.5. (Point to student materials.) When this number is rounded up to the nearest whole number, is it rounded to 2, 3, or 3.5?","2.5

When this number is rounded up to the nearest whole number, is it rounded to 2, 3, or 3.5?",2,3,3.5,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G5_M05NBT1.4_H09_intro.mp3,Math_G5_M05NBT1.4_H09_stem.mp3,Math_G5_M05NBT1.4_H09_a.mp3,Math_G5_M05NBT1.4_H09_b.mp3,Math_G5_M05NBT1.4_H09_c.mp3,FT,OI,OI,OI,NA,1.94,1.94,1.94,1.94
M05NBT1.4_H10,5,M05NBT1.4,"(H) Here is the decimal 4.5. (Point to student materials.) When this number is rounded up to the nearest whole number, is it rounded to 4.5, 5, or 5.5?","4.5

When this number is rounded up to the nearest whole number, is it rounded to 4.5, 5, or 5.5?",4.5,5,5.5,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M05NBT1.4_H11,5,M05NBT1.4,"(H) Here is the decimal 7.5. (Point to student materials.) When this number is rounded up to the nearest whole number, is it rounded to 7, 8, or 8.5?","7.5

When this number is rounded up to the nearest whole number, is it rounded to 7, 8, or 8.5?",7,8,8.5,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_H12,5,M05NBT1.4,"(H) Here is the decimal 9.5. (Point to student materials.)  When this number is rounded up to the nearest whole number, is it rounded to 8.5, 9.5, or 10?","9.5

When this number is rounded up to the nearest whole number, is it rounded to 8.5, 9.5, or 10?",8.5,9.5,10,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_L01,5,M05NBT1.4,"(L) Here is a number line with a point labeled A. (Point to student materials.) Is this point at 0, 1.5 or 6?","Is this point at 0, 1.5 or 6?",0,1.5,6,b,NA,NumberLine_1-4a.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.22,NA,NA,NA
M05NBT1.4_L02,5,M05NBT1.4,"(L) Here is a number line with a point labeled B. (Point to student materials.) Is this point at 0, 1 or 2.5?","Is this point at 0, 1 or 2.5?",0,1,2.5,c,NA,NumberLine_1-4b.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_L03,5,M05NBT1.4,"(L) Here is a number line with a point labeled C. (Point to student materials.) Is this point at 2, 3.5, or 7?","Is this point at 2, 3.5, or 7?",2,3.5,7,b,NA,NumberLine_1-4c.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_L04,5,M05NBT1.4,"(L) Here is a number line with a point labeled D. (Point to student materials.) Is this point at 0.5, 3, or 6?","Is this point at 0.5, 3, or 6?",0.5,3,6,a,NA,NumberLine_0-4a.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_M05,5,M05NBT1.4,"(M) Here is a number line with a point labeled A. (Point to student materials.) Is this point at 5.5, 6.5, or 7.5?","Is this point at 5.5, 6.5, or 7.5?",5.5,6.5,7.5,a,NA,NumberLine_3-8a.ai,NA,NA,NA,Graphs_Number Lines_Tables,prompt + graphic,number only,number only,number only,Math_G5_M05NBT1.4_M05_intro.mp3,Math_G5_M05NBT1.4_M05_stem.mp3,Math_G5_M05NBT1.4_M05_a.mp3,Math_G5_M05NBT1.4_M05_b.mp3,Math_G5_M05NBT1.4_M05_c.mp3,FT,OI,OI,OI,NA,1.34,1.34,1.34,1.34
M05NBT1.4_M06,5,M05NBT1.4,"(M) Here is a number line with a point labeled B. (Point to student materials.) Is this point at 3.5, 4.5, or 5?","Is this point at 3.5, 4.5, or 5?",3.5,4.5,5,b,NA,NumberLine_2-6b.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_M07,5,M05NBT1.4,"(M) Here is a number line with a point labeled C. (Point to student materials.) Is this point at 5.5, 6 or 6.5?","Is this point at 5.5, 6 or 6.5?",5.5,6,6.5,c,NA,NumberLine_5-9.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_M08,5,M05NBT1.4,"(M) Here is a number line with a point labeled D. (Point to student materials.) Is this point at 7, 7.5 or 8.5?","Is this point at 7, 7.5 or 8.5?",7,7.5,8.5,b,NA,NumberLine_6-10.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT1.4_SAMPLE,5,M05NBT1.4,"(M) Here is a number line with a point labeled A. (Point to student materials.) Is this point at 5.5, 6.5, or 7.5?","Is this point at 5.5, 6.5, or 7.5?",5.5,6.5,7.5,a,NA,NumberLine_3-8b.ai,NA,NA,NA,Graphs_Number Lines_Tables,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.5_H09,5,M05NBT2.5,"(H) Here is a multiplication problem, 7 X 7. (Point to student materials). What is the answer to this problem: 45, 49, or 54?","What is the answer to this problem?
7 X 7 = ___?",45,49,54,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G5_M05NBT2.5_H09_intro.mp3,Math_G5_M05NBT2.5_H09_stem.mp3,Math_G5_M05NBT2.5_H09_a.mp3,Math_G5_M05NBT2.5_H09_b.mp3,Math_G5_M05NBT2.5_H09_c.mp3,FT,OI,OI,OI,NA,1.16,1.16,1.16,1.16
M05NBT2.5_H10,5,M05NBT2.5,"(H) Here is a multiplication problem, 9 X 4. (Point to student materials.) What is the answer to this problem: 36, 40, or 45?","What is the answer to this problem?
9 X 4 = ___?",36,40,45,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.3,NA,NA,NA
M05NBT2.5_H11,5,M05NBT2.5,"(H) Here is a multiplication problem, 6 X 7. (Point to student materials.) What is the answer to this problem: 13, 35, or 42?","What is the answer to this problem?
6 X 7 = ___?",13,35,42,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.76,NA,NA,NA
M05NBT2.5_H12,5,M05NBT2.5,"(H) Here is a multiplication problem, 5 X 8. (Point to student materials.) What is the answer to this problem: 20, 40, or 45?","What is the answer to this problem?
5 X 8 = ___?",20,40,45,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.6,NA,NA,NA
M05NBT2.5_L01,5,M05NBT2.5,"(L) Here is a multiplication problem, 3 X 1. (Point to student materials.) What is the answer to this problem: 0, 3, or 6?","What is the answer to this problem?
3 X 1 = ___?",0,3,6,b,NA,Circle16.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.44,NA,NA,NA
M05NBT2.5_L02,5,M05NBT2.5,"(L) Here is a multiplication problem, 2 X 2. (Point to student materials.) What is the answer to this problem: 0, 2 or 4?","What is the answer to this problem?
2 X 2 = ___?",0,2,4,c,NA,Circle17.ai,NA,NA,NA,Shapes,prompt + graphic,number only,number only,number only,Math_G5_M05NBT2.5_L02_intro.mp3,Math_G5_M05NBT2.5_L02_stem.mp3,Math_G5_M05NBT2.5_L02_a.mp3,Math_G5_M05NBT2.5_L02_b.mp3,Math_G5_M05NBT2.5_L02_c.mp3,FT,OI,OI,OI,NA,-1.98,-1.98,-1.98,-1.98
M05NBT2.5_L03,5,M05NBT2.5,"(L) Here is a multiplication problem, 4 X 2. (Point to student materials.) What is the answer to this problem: 2, 5, or 8?","What is the answer to this problem?
4 X 2 = ___?",2,5,8,c,NA,Circle18.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.31,NA,NA,NA
M05NBT2.5_L04,5,M05NBT2.5,"(L) Here is a multiplication problem, 8 X 1. (Point to student materials.) What is the answer to this problem: 2, 8, or 10?","What is the answer to this problem?
8 X 1 = ___?",2,8,10,b,NA,Circle19.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.05,NA,NA,NA
M05NBT2.5_M05,5,M05NBT2.5,"(M) Here is a multiplication problem, 4 X 4. (Point to student materials.) What is the answer to this problem: 4, 12, or 16?","What is the answer to this problem?
4 X 4 = ___?",4,12,16,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.44,NA,NA,NA
M05NBT2.5_M06,5,M05NBT2.5,"(M) Here is a multiplication problem, 6 X 3. (Point to student materials.) What is the answer to this problem: 12, 18, or 22?","What is the answer to this problem?
6 X 3 = ___?",12,18,22,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.8,NA,NA,NA
M05NBT2.5_M07,5,M05NBT2.5,"(M) Here is a multiplication problem, 3 X 10. (Point to student materials.) What is the answer to this problem: 13, 20, or 30?","What is the answer to this problem?
3 X 10 = ___?",13,20,30,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.06,NA,NA,NA
M05NBT2.5_M08,5,M05NBT2.5,"(M) Here is a multiplication problem, 2 X 15. (Point to student materials.) What is the answer to this problem: 25, 30, or 45?","What is the answer to this problem?
2 X 15 = ___?",25,30,45,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G5_M05NBT2.5_M08_intro.mp3,Math_G5_M05NBT2.5_M08_stem.mp3,Math_G5_M05NBT2.5_M08_a.mp3,Math_G5_M05NBT2.5_M08_b.mp3,Math_G5_M05NBT2.5_M08_c.mp3,FT,OI,OI,OI,NA,1.69,1.69,1.69,1.69
M05NBT2.5_SAMPLE,5,M05NBT2.5,"(H) Here is a multiplication problem, 4 X 15. (Point to student materials.) What is the  answer to this problem: 45, 60, or 30?","What is the  answer to this problem?
4 X 15 = ___?",45,60,30,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.6_H09,5,M05NBT2.6,"(H) Here is a math problem with the number 12. (Point to student materials.) What is one-third of 12: 2, 4, or 8?","What is one-third of 12?
1/3 X 12 = ___?",2,4,8,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.62,NA
M05NBT2.6_H10,5,M05NBT2.6,"(H) Here is a math problem with the number 15. (Point to student materials.) What is one-third of 15: 5, 10, or 12?","What is one-third of 15?
1/3 X 15 = ___?",5,10,12,a,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G5_M05NBT2.6_H10_intro.mp3,Math_G5_M05NBT2.6_H10_stem.mp3,Math_G5_M05NBT2.6_H10_a.mp3,Math_G5_M05NBT2.6_H10_b.mp3,Math_G5_M05NBT2.6_H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.9595
M05NBT2.6_H11,5,M05NBT2.6,"(H) Here is a math problem with the number 9. (Point to student materials.) What is one-third of 9: 2, 3, or 8?","What is one-third of 9?
1/3 X 9 = ___?",2,3,8,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.14,NA,NA
M05NBT2.6_H12,5,M05NBT2.6,"(H) Here is a math problem with the number 18. (Point to student materials.) What is one-third of 18: 2, 6, or 12?","What is one-third of 18?
1/3 X 18 = ___?",2,6,12,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.22,NA
M05NBT2.6_L01,5,M05NBT2.6,"(L) Here is a math problem with the number 6. (Point to student materials.) What is one-half of 6? (Point to shaded apples.) Is it 1, 3, or 5?","What is one-half of 6?
1/2 X 6 = ___?",1,3,5,b,NA,Apple9.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.6_L02,5,M05NBT2.6,"(L) Here is a math problem with the number 8. (Point to student materials.) What is one-half of 8? (Point to shaded apples.) Is it 4, 7, or 10?","What is one-half of 8?
1/2 X 8 = ___?",4,7,10,a,NA,Apple10.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.6_L03,5,M05NBT2.6,"(L) Here is a math problem with the number 2. (Point to student materials.) What is one-half of 2? (Point to shaded apples.) Is it 1, 2, or 4?","What is one-half of 2?
1/2 X 2 = ___?",1,2,4,a,NA,Apple11.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.6_L04,5,M05NBT2.6,"(L) Here is a math problem with the number 4. (Point to student materials.) What is one-half of 4? (Point to shaded apples.) Is it 0, 1, or 2?","What is one-half of 4?
1/2 X 4 = ___?",0,1,2,c,NA,Apple12.ai,NA,NA,NA,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.6_M05,5,M05NBT2.6,"(M) Here is a math problem with the number 12. (Point to student materials.) What is one-fourth of 12: 2, 3, or 8?","What is one-fourth of 12?
1/4 X 12 = ___?",2,3,8,b,NA,Circle20.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
M05NBT2.6_M06,5,M05NBT2.6,"(M) Here is a math problem with the number 16. (Point to student materials.) What is one-fourth of 16: 4, 10, or 12?","What is one-fourth of 16?
1/4 X 16 = ___?",4,10,12,a,NA,Circle21.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.6_M07,5,M05NBT2.6,"(M) Here is a math problem with the number 8. (Point to student materials.) What is one-fourth of 8: 2, 5, or 8?","What is one-fourth of 8?
1/4 X 8 = ___?",2,5,8,a,NA,Circle22.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.2,NA,NA
M05NBT2.6_M08,5,M05NBT2.6,"(M) Here is a math problem with the number 20. (Point to student materials.) What is one-fourth of 20: 5, 10, or 15?","What is one-fourth of 20?
1/4 X 20 = ___?",5,10,15,a,NA,Circle23.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.6_SAMPLE,5,M05NBT2.6,"(L) Here is math problem with the number 10. (Point to student materials.) What is one-half of 10: 2, 5, or 7?","What is one-half of 10?
1/2 X 10 = ___?",2,5,7,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.7_H09,5,M05NBT2.7,"(H) Here is a subtraction problem: 21 minus 8. (Point to student materials.) If you have 21  and you take away 8, how many are left: 12, 13 or 14?","If you have 21  and you take away 8, how many are left?
21 - 8 =  ___?",12,13,14,b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,1.2,NA,NA,NA
M05NBT2.7_H10,5,M05NBT2.7,"(H) Here is a addition problem: 24 plus 29. (Point to student materials.) If you have 24 and you add 29, how many total do you have: 53, 55, or 61??","If you have 24 and you add 29, how many total do you have?
24 + 29 =  ___?",53,55,61,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.71,NA,NA,NA
M05NBT2.7_H11,5,M05NBT2.7,"(H) Here is a subtraction problem: 28.5 minus 23.5. (Point to student materials.) If you have 28.5 and you take away 23.5, how many are left: 4, 5, or 7?","If you have 28.5 and you take away 23.5, how many are left?
28.5 + 23.5 =  ___?",4,5,7,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G5_M05NBT2.7_H11_intro.mp3,Math_G5_M05NBT2.7_H11_stem.mp3,Math_G5_M05NBT2.7_H11_a.mp3,Math_G5_M05NBT2.7_H11_b.mp3,Math_G5_M05NBT2.7_H11_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.2501
M05NBT2.7_H12,5,M05NBT2.7,"(H) Here is a addition problem: 21.5 plus 30. (Point to student materials.) If you have 21.5 and you add 30, how many total do you have: 50.5, 51, or 51.5?","If you have 21.5 and you add 30, how many total do you have?
21.5 + 30 =  ___?",50.5,51,51.5,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.86,NA,NA,NA
M05NBT2.7_L01,5,M05NBT2.7,"(L) Here is a addition problem: 8 plus 2. (Point to student materials.)  If you have 8 (Point to 8 squares.) and you add 2 (Point to 2 squares.), how many do you have total? (Point to 10 total squares.) Is it 6, 8, or 10?","How many do you have total?
8 + 2 = ___?",6,8,10,c,NA,Addition_Blocks1.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.62,NA,NA,NA
M05NBT2.7_L02,5,M05NBT2.7,"(L) Here is a addition problem: 7 plus 1. (Point to student materials.) If you have 7 (Point to 7 squares.) and you add 1 (Point to 1 square.), how many do you have total? (Point to 8 total squares.) Is it 6, 8, or 10?","How many do you have total?
7 + 1  = ___?",6,8,10,b,NA,Addition_Blocks2.AI,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.94,NA,NA,NA
M05NBT2.7_L03,5,M05NBT2.7,"(L) Here is a addition problem: 5 plus 2. (Point to student materials.)  If you have 5 (Point to 5 squares.) and you add 2 (Point to 2 squares.), how many do you have total? (Point to 7 total squares.) Is it 7, 8, or 10?","How many do you have total?
5 + 2  = ___?",7,8,10,a,NA,Addition_Blocks3.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.6,NA,NA,NA
M05NBT2.7_L04,5,M05NBT2.7,"(L) Here is a addition problem: 6 plus 3. (Point to student materials.)  If you have 6 (Point to 6 squares.) and you add 3 (Point to 3 squares.), how many do you have total? (Point to 9 total squares.) Is it 7, 9, or 10?","How many do you have total?
6 + 3  = ___?",7,9,10,b,NA,Addition_Blocks4.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.7_M05,5,M05NBT2.7,"(M) Here is a subtraction problem: 15 minus 11. (Point to student materials.) If you have 15  and you take away 11, how many are left: 4, 8, or 9?","If you have 15  and you take away 11, how many are left?
15 - 11 = ___?",4,8,9,a,NA,Square18.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.67,NA,NA,NA
M05NBT2.7_M06,5,M05NBT2.7,"(M) Here is a addition problem: 10 plus 17. (Point to student materials.) If you have 10 and you add 17, how many total do you have:  27, 30, or 31?","If you have 10 and you add 17, how many total do you have?
10 + 17 =  ___?",27,30,31,a,NA,Addition_Blocks5.AI,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,OI,0.02,NA,NA,NA
M05NBT2.7_M07,5,M05NBT2.7,"(M) Here is a subtraction problem: 14 minus 12. (Point to student materials.) If you have 14  and you take away 12, how many are left: 1, 2 or 4?","If you have 14  and you take away 12, how many are left?
14 - 12 = ___?",1,2,4,b,NA,Square19.ai,NA,NA,NA,Shapes,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.53,NA,NA,NA
M05NBT2.7_M08,5,M05NBT2.7,"(M) Here is a addition problem: 18 plus 19. (Point to student materials.) If you have 18 and you add 19, how many do you have total:  35, 37, or 39?","If you have 18 and you add 19, how many do you have total?
18 + 19 =  ___?",35,37,39,b,NA,Addition_Blocks6.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05NBT2.7_SAMPLE,5,M05NBT2.7,"(M) Here is a subtraction problem: 19 minus 13. (Point to student materials.) If you have 19 and take away 13, how many are left: 2, 3, or 6?","If you have 19 and take away 13, how many are left?
19 - 13 = ___?",2,3,6,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
M05NOF1.1_H09,5,M05NOF1.1,"(H) Here is an addition problem: 2/3 plus 1/3. (Point to student materials.) If we have 2/3 and add 1/3, how much is left: 1/3, 2/3, or 3/3?","If we have 2/3 and add 1/3, how much is left?
2/3 + 1/3 = ___?",1/3,0.66666666666666663,1,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.2,NA,NA,NA
M05NOF1.1_H10,5,M05NOF1.1,"(H) Here is a subtraction problem:  3/3 minus 2/3. (Point to student materials.) If we have 3/3 and subtract 2/3, how much is left: 1/3, 2/3, or 3/3?","If we have 3/3 and subtract 2/3, how much is left?
3/3 - 2/3 = ___?",0.33333333333333331,0.66666666666666663,3/3,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.49,NA,NA,NA
M05NOF1.1_H11,5,M05NOF1.1,"(H) Here is a subtraction problem: 2/3 minus 1/3. (Point to student materials.) If we have 2/3 and take away 1/3, how much is left: 3/3, 1/3, or 3/3?","If we have 2/3 and take away 1/3, how much is left?
2/3 - 1/3 = ___?",3/3,0.33333333333333331,1,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G5_M05NOF1.1_H11_intro.mp3,Math_G5_M05NOF1.1_H11_stem.mp3,Math_G5_M05NOF1.1_H11_a.mp3,Math_G5_M05NOF1.1_H11_b.mp3,Math_G5_M05NOF1.1_H11_c.mp3,FT,OI,OI,OI,NA,1.37,1.37,1.37,1.37
M05NOF1.1_H12,5,M05NOF1.1,"(H) Here is an addition problem: 1/3 plus 1/3. (Point to student materials.) If we have 1/3 and add 1/3, how much do we have all together: 1/3, 2/3, or 3/3?","If we have 1/3 and add 1/3, how much do we have all together?
1/3 + 1/3 = ___?",1/3,0.66666666666666663,3/3,b,NA,NA,NA,NA,NA,NA,prompt (SM),number only,number only,number only,Math_G5_M05NOF1.1_H12_intro.mp3,Math_G5_M05NOF1.1_H12_stem.mp3,Math_G5_M05NOF1.1_H12_a.mp3,Math_G5_M05NOF1.1_H12_b.mp3,Math_G5_M05NOF1.1_H12_c.mp3,FT,OI,OI,OI,NA,0.9,0.9,0.9,0.9
M05NOF1.1_L01,5,M05NOF1.1,"(L) Here is a subtraction problem: 1 minus 1/2. (Point to student materials.) If we have 1 (Point to 1 square.) and we take away 1/2 (Point to 1/2 square shaded.), how much is left: 0, 1/2, or 1?","If we have 1 and we take away 1/2, how much is left?
1 - 1/2 = ___?",0,0.5,1,b,NA,Square20.ai,NA,NA,NA,Shapes,prompt + graphic,number only,number only,number only,Math_G5_M05NOF1.1_L01_intro.mp3,Math_G5_M05NOF1.1_L01_stem.mp3,Math_G5_M05NOF1.1_L01_a.mp3,Math_G5_M05NOF1.1_L01_b.mp3,Math_G5_M05NOF1.1_L01_c.mp3,FT,OI,OI,OI,NA,1.64,1.64,1.64,1.64
M05NOF1.1_L02,5,M05NOF1.1,"(L) Here is an addition problem: 1 plus 1/2. (Point to student materials.) If we have 1 (Point to 1 square.) and we add 1/2 (Point to 1/2 square shaded.), how much do we have in all: 1, 1 1/2, or 5?","If we have 1 and we add 1/2, how much do we have in all?
1 + 1/2 = ___?",1,1.5,5,b,NA,Addition_Shapes1.ai,NA,NA,NA,Math Equations,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.01,NA,NA,NA
